ID,Year_Birth,Education,Marital_Status,Income,Kidsin_home,Teenin_home,Date_became_customer,numberofdayssincelastpurchase,AmountspentDrinks,AmountspentFruits,AmountspentMeat,AmountspentFish,AmountspentSweet,AmountspentGold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,total_spent,age,total_children,total_camp_accepted,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Churn_Risk,fav_category,Deal_User_Type,Age_group,Has_child,total_purchases,Country
10307,1956,Master,Couple,50387,0,2,31/08/2013,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,525,59,2,0,1,4,3,8,Low Risk,Drinks,Medium,Adult,Has child,16,Australia
8566,1961,PHD,Couple,32583,1,1,15/06/2014,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,9,54,2,0,5,1,1,7,Low Risk,Drinks,Light,Adult,Has child,3,Spain
2415,1962,Master,Couple,62568,0,1,07/04/2014,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,953,53,1,1,1,3,4,8,Low Risk,Meat,Medium,Adult,Has child,13,India
5684,1971,Master,Alone,44635,1,1,11/10/2013,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,68,44,2,0,4,1,2,7,Low Risk,Drinks,Medium,Adult,Has child,5,USA
8334,1971,Master,Alone,33316,1,1,04/10/2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,131,44,2,0,4,2,2,8,Low Risk,Drinks,Medium,Adult,Has child,7,Spain
9166,1968,Master,Couple,63967,0,1,09/08/2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,882,47,1,0,3,4,4,11,Low Risk,Drinks,Medium,Adult,Has child,20,Spain
1440,1978,Undergraduate,Couple,52513,0,0,04/09/2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,1149,37,0,0,1,5,4,10,Low Risk,Drinks,Medium,Adult,No child,23,Australia
78,1969,Master,Couple,25293,1,0,15/09/2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,37,46,1,0,3,1,1,5,Low Risk,Drinks,Light,Adult,Has child,4,Spain
5441,1965,PHD,Alone,54111,0,1,25/08/2013,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,388,50,1,0,1,3,3,7,Low Risk,Drinks,Medium,Adult,Has child,13,India
5302,1986,Master,Couple,78394,0,0,15/02/2013,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,1428,29,0,0,5,3,5,13,Low Risk,Meat,Light,Adult,No child,15,Spain
4687,1958,Master,Couple,80739,0,0,23/05/2013,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,1633,57,0,0,1,5,5,11,High Risk,Meat,Light,Adult,No child,23,South Africa
1087,1975,Master,Couple,22669,1,0,22/05/2013,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,173,40,1,0,4,2,2,8,Low Risk,Gold,Medium,Adult,Has child,7,Spain
6859,1987,Master,Alone,29236,1,0,08/10/2013,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,99,28,1,0,4,2,2,8,Low Risk,Drinks,Medium,Adult,Has child,7,Canada
9860,1959,Master,Couple,44911,0,1,15/03/2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,215,56,1,0,5,2,3,10,Low Risk,Drinks,Medium,Adult,Has child,9,Germany
7129,1962,PHD,Couple,54693,0,1,17/02/2013,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,929,53,1,0,2,5,4,11,Low Risk,Drinks,Heavy,Adult,Has child,23,India
5866,1974,Master,Couple,48186,1,0,20/03/2014,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,219,41,1,0,4,2,3,9,Low Risk,Drinks,Medium,Adult,Has child,9,Australia
10521,1977,Master,Couple,54809,1,1,11/09/2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,174,38,2,0,5,2,2,9,Low Risk,Drinks,Heavy,Adult,Has child,8,Spain
7393,1978,Master,Couple,41580,1,1,10/12/2012,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,92,37,2,0,5,2,2,9,Low Risk,Drinks,Medium,Adult,Has child,6,Spain
7849,1970,PHD,Couple,80336,0,0,09/09/2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,1052,45,0,0,5,5,4,14,Low Risk,Meat,Light,Adult,No child,24,South Africa
332,1957,Master,Couple,47743,0,1,22/03/2013,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,275,58,1,1,3,3,3,9,Low Risk,Drinks,Medium,Adult,Has child,11,Australia
9847,1955,Undergraduate,Couple,62972,0,1,03/08/2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,587,60,1,0,4,3,3,10,Low Risk,Drinks,Medium,Adult,Has child,14,Spain
531,1954,PHD,Alone,57333,0,1,22/09/2012,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,1662,61,1,0,3,5,5,13,Low Risk,Drinks,Heavy,Adult,Has child,22,Spain
9576,1982,PHD,Couple,32313,1,0,11/02/2013,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,159,33,1,0,2,2,2,6,Low Risk,Drinks,Medium,Adult,Has child,8,Canada
6906,1953,Master,Alone,84953,0,0,03/06/2013,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,1024,62,0,3,2,4,4,10,Low Risk,Meat,Light,Adult,No child,17,Spain
7419,1968,Master,Alone,27071,1,0,23/04/2014,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,35,47,1,0,1,1,1,3,Low Risk,Meat,Medium,Adult,Has child,5,India
3170,1957,Master,Couple,68148,0,0,31/08/2013,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,1042,58,0,0,1,3,4,8,Low Risk,Meat,Light,Adult,No child,14,South Africa
8527,1965,Master,Couple,65735,1,1,07/12/2013,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,395,50,2,0,4,3,3,10,Low Risk,Drinks,Heavy,Adult,Has child,14,India
7872,1975,PHD,Couple,86836,0,0,12/09/2012,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,557,40,0,3,5,5,3,13,Low Risk,Meat,Light,Adult,No child,22,Australia
9931,1963,PHD,Couple,4023,1,1,23/06/2014,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,9,52,2,0,4,1,1,6,Low Risk,Drinks,Heavy,Adult,Has child,0,Spain
10595,1990,Master,Couple,30093,0,0,08/07/2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,69,25,0,0,5,1,2,8,Low Risk,Meat,Light,Adult,No child,5,South Africa
4609,1966,PHD,Couple,57705,0,1,11/01/2014,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,486,49,1,0,5,3,3,11,Low Risk,Drinks,Medium,Adult,Has child,15,South Africa
5010,1988,Master,Alone,25008,1,0,02/02/2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,34,27,1,0,2,1,1,4,Low Risk,Gold,Medium,Adult,Has child,4,Spain
4427,1995,Undergraduate,Alone,83257,0,0,18/09/2012,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,1365,20,0,2,3,5,5,13,Low Risk,Meat,Light,Youth,No child,27,Spain
11148,1975,Master,Couple,22280,1,0,19/05/2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,13,40,1,0,1,1,1,3,Low Risk,Meat,Light,Adult,Has child,3,Canada
1168,1978,PHD,Couple,72159,0,0,29/10/2012,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,1401,37,0,0,2,4,5,11,High Risk,Meat,Light,Adult,No child,20,Canada
9595,1961,Master,Couple,64260,0,0,11/01/2013,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,1574,54,0,0,5,3,5,13,Low Risk,Meat,Light,Adult,No child,13,USA
10163,1984,PHD,Alone,82733,0,0,10/09/2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,1323,31,0,0,4,4,5,13,Low Risk,Drinks,Light,Adult,No child,19,Spain
2886,1971,Master,Alone,74290,0,1,12/08/2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,1217,44,1,2,2,5,5,12,High Risk,Drinks,Heavy,Adult,Has child,28,Spain
6710,1951,Master,Alone,58217,2,1,17/11/2012,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,103,64,3,0,1,2,2,5,Low Risk,Drinks,Light,Adult,Has child,6,Germany
5316,1976,Master,Couple,21024,0,0,04/07/2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,84,39,0,0,1,2,2,5,Low Risk,Drinks,Light,Adult,No child,6,Spain
9029,1972,PHD,Couple,70116,0,0,26/01/2013,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,1536,43,0,0,2,5,5,12,High Risk,Drinks,Light,Adult,No child,22,South Africa
521,1985,Master,Couple,54006,1,0,18/09/2012,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,581,30,1,0,3,4,3,10,Low Risk,Meat,Medium,Adult,Has child,16,Spain
1459,1966,PHD,Couple,69063,0,1,07/11/2012,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,928,49,1,0,5,3,4,12,Low Risk,Drinks,Light,Adult,Has child,13,Spain
10241,1975,Undergraduate,Alone,11448,0,0,15/12/2013,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,14,40,0,0,5,1,1,7,Low Risk,Fish,Light,Adult,No child,3,Germany
1630,1979,Master,Alone,61825,0,1,07/08/2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,424,36,1,0,3,3,3,9,Low Risk,Drinks,Light,Adult,Has child,14,Spain
3254,1971,Master,Couple,70886,1,0,14/10/2013,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,960,44,1,0,2,3,4,9,Low Risk,Drinks,Light,Adult,Has child,13,Canada
9064,1982,Master,Couple,69109,0,0,09/11/2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,1555,33,0,1,5,4,5,14,Low Risk,Drinks,Light,Adult,No child,19,Germany
3678,1973,Master,Alone,60208,1,1,07/10/2012,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,656,42,2,1,5,4,4,13,Low Risk,Drinks,Heavy,Adult,Has child,18,Spain
4227,1968,Master,Couple,32889,1,1,06/09/2013,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,55,47,2,0,2,2,1,5,Low Risk,Drinks,Medium,Adult,Has child,6,Spain
9467,1984,Master,Alone,34738,1,0,11/05/2014,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,20,31,1,0,3,1,1,5,Low Risk,Meat,Light,Adult,Has child,4,Canada
8486,1971,Master,Couple,30538,1,0,01/10/2012,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,367,44,1,0,4,3,3,10,Low Risk,Drinks,Heavy,Adult,Has child,13,South Africa
2186,1977,Undergraduate,Couple,82326,0,0,10/03/2014,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,2257,38,0,3,4,5,5,14,Low Risk,Drinks,Light,Adult,No child,21,South Africa
3286,1967,PHD,Alone,26642,1,0,01/03/2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,42,48,1,0,2,1,1,4,Low Risk,Meat,Medium,Adult,Has child,5,Australia
8602,1964,Master,Alone,69932,0,1,12/06/2013,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,1049,51,1,0,1,5,4,10,Low Risk,Drinks,Medium,Adult,Has child,24,India
3722,1972,Master,Alone,44503,1,1,16/04/2014,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,48,43,2,0,1,1,1,3,Low Risk,Drinks,Medium,Adult,Has child,5,South Africa
6715,1948,PHD,Alone,60200,0,1,02/01/2013,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,685,67,1,0,5,4,4,13,Low Risk,Drinks,Heavy,Senior,Has child,19,Spain
4796,1952,Master,Alone,49638,0,1,19/04/2014,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,39,63,1,0,2,1,1,4,Low Risk,Drinks,Light,Adult,Has child,4,Canada
9612,1987,Undergraduate,Alone,23830,0,0,07/02/2014,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,43,28,0,0,5,1,1,7,Low Risk,Gold,Light,Adult,No child,4,Spain
3766,1959,Master,Alone,33051,0,0,16/08/2012,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,835,56,0,0,5,4,4,13,Low Risk,Meat,Medium,Adult,No child,18,Spain
1399,1958,Master,Couple,72905,0,0,21/01/2014,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,1515,57,0,1,3,4,5,12,Low Risk,Meat,Light,Adult,No child,19,Spain
1570,1951,PHD,Couple,69702,0,1,19/02/2013,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,1039,64,1,0,5,5,4,14,Low Risk,Drinks,Medium,Adult,Has child,24,Australia
3426,1975,Master,Alone,70300,1,0,15/07/2013,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,1596,40,1,0,1,5,5,11,High Risk,Drinks,Medium,Adult,Has child,23,Spain
3074,1984,PHD,Couple,70643,0,0,15/10/2012,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,1828,31,0,0,2,4,5,11,High Risk,Drinks,Light,Adult,No child,17,Spain
8341,1969,PHD,Couple,30396,1,0,30/04/2014,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,34,46,1,1,4,1,1,6,Low Risk,Drinks,Medium,Adult,Has child,4,Spain
5180,1968,PHD,Alone,50616,0,1,18/04/2014,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,149,47,1,0,3,2,2,7,Low Risk,Drinks,Medium,Adult,Has child,8,Spain
6461,1969,Master,Alone,62772,0,1,19/05/2013,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,946,46,1,1,2,5,4,11,Low Risk,Drinks,Light,Adult,Has child,22,Germany
7679,1985,PHD,Alone,30298,0,0,19/05/2014,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,28,30,0,0,3,1,1,5,Low Risk,Meat,Light,Adult,No child,5,Germany
10702,1984,Master,Alone,52413,1,0,03/11/2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,450,31,1,0,2,3,3,8,Low Risk,Drinks,Medium,Adult,Has child,15,Spain
7505,1957,PHD,Couple,44155,1,1,19/01/2014,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,46,58,2,0,4,1,1,6,Low Risk,Drinks,Light,Adult,Has child,4,Spain
5113,1971,PHD,Alone,86979,0,0,07/11/2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,1702,44,0,1,2,3,5,10,High Risk,Meat,Light,Adult,No child,15,Germany
10858,1975,Master,Couple,76532,1,1,09/09/2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,820,40,2,0,4,5,4,13,Low Risk,Drinks,Heavy,Adult,Has child,21,Spain
2961,1982,Master,Couple,42081,1,0,26/02/2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,382,33,1,1,1,3,3,7,Low Risk,Drinks,Medium,Adult,Has child,13,Canada
2747,1988,PHD,Couple,67546,0,0,31/08/2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,27,0,0,1,4,5,10,High Risk,Drinks,Light,Adult,No child,19,Germany
3010,1989,Master,Couple,88420,0,0,02/05/2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,2069,26,0,3,1,4,5,10,High Risk,Drinks,Light,Adult,No child,19,Canada
5790,1985,Master,Couple,31158,1,0,27/01/2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,72,30,1,0,2,1,2,5,Low Risk,Drinks,Medium,Adult,Has child,5,Spain
6892,1968,Master,Alone,61671,0,1,03/06/2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,732,47,1,2,4,4,4,12,Low Risk,Drinks,Heavy,Adult,Has child,20,Spain
1743,1974,Master,Alone,69719,0,0,26/05/2014,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,801,41,0,0,1,3,4,8,Low Risk,Drinks,Light,Adult,No child,10,South Africa
3578,1949,Master,Alone,49160,0,1,20/10/2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,236,66,1,0,4,3,3,10,Low Risk,Drinks,Medium,Senior,Has child,10,South Africa
8462,1978,Undergraduate,Couple,24882,1,0,09/09/2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,80,37,1,1,3,1,2,6,Low Risk,Gold,Light,Adult,Has child,4,Australia
5558,1954,PHD,Alone,90933,0,0,31/03/2014,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,1685,61,0,1,1,3,5,9,High Risk,Drinks,Light,Adult,No child,14,Spain
4619,1945,PHD,Alone,113734,0,0,28/05/2014,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,277,70,0,0,5,5,3,13,Low Risk,Sweet,Light,Senior,No child,27,South Africa
8780,1950,PHD,Couple,59292,0,1,13/06/2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,507,65,1,0,2,4,3,9,Low Risk,Drinks,Medium,Senior,Has child,16,Australia
10789,1964,PHD,Couple,45759,1,1,23/02/2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,68,51,2,0,5,1,2,8,Low Risk,Drinks,Medium,Adult,Has child,5,India
10779,1983,Master,Alone,22148,0,0,13/04/2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,49,32,0,0,5,1,1,7,Low Risk,Drinks,Light,Adult,No child,4,Germany
5896,1987,Master,Couple,73395,0,0,18/03/2014,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,397,28,0,0,1,3,3,7,Low Risk,Drinks,Light,Adult,No child,14,Spain
2337,1971,Master,Alone,29819,1,0,24/10/2013,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,39,44,1,0,2,2,1,5,Low Risk,Meat,Medium,Adult,Has child,6,Spain
10951,1968,Master,Couple,45688,0,1,25/01/2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,306,47,1,1,4,3,3,10,Low Risk,Drinks,Medium,Adult,Has child,12,Canada
544,1954,Master,Couple,62820,0,0,11/05/2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,976,61,0,0,3,3,4,10,Low Risk,Drinks,Light,Adult,No child,13,Spain
17,1971,PHD,Couple,60491,0,1,06/09/2013,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,1028,44,1,0,1,5,4,10,Low Risk,Drinks,Heavy,Adult,Has child,24,South Africa
10680,1986,Master,Couple,33235,1,0,05/02/2014,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,70,29,1,0,2,2,2,6,Low Risk,Drinks,Light,Adult,Has child,6,India
3265,1959,Master,Couple,35701,0,0,19/03/2013,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,46,56,0,0,4,1,1,6,Low Risk,Drinks,Light,Adult,No child,4,Canada
5623,1980,Master,Couple,31535,1,0,26/09/2013,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,51,35,1,1,1,1,1,3,Low Risk,Gold,Light,Adult,Has child,4,Spain
5832,1960,Undergraduate,Couple,92556,0,0,20/04/2014,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,1263,55,0,0,4,5,5,14,Low Risk,Drinks,Light,Adult,No child,21,South Africa
5544,1970,Master,Alone,67384,0,1,10/11/2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,1490,45,1,1,4,4,5,13,Low Risk,Drinks,Medium,Adult,Has child,20,Spain
6417,1971,Master,Couple,80573,0,0,14/10/2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,1564,44,0,0,1,5,5,11,High Risk,Drinks,Light,Adult,No child,23,Spain
5831,1967,Master,Couple,77870,0,1,22/08/2012,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,1815,48,1,2,1,3,5,9,High Risk,Drinks,Medium,Adult,Has child,15,USA
7101,1963,PHD,Alone,52278,0,1,25/01/2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,1198,52,1,0,4,5,5,14,Low Risk,Drinks,Heavy,Adult,Has child,25,Spain
10176,1968,Master,Alone,57107,0,1,24/08/2012,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,416,47,1,2,3,4,3,10,Low Risk,Drinks,Heavy,Adult,Has child,16,Canada
2326,1990,Master,Couple,18929,0,0,16/02/2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,85,25,0,0,5,1,2,8,Low Risk,Drinks,Light,Adult,No child,5,Spain
4385,1981,PHD,Alone,36038,1,0,31/05/2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,47,34,1,0,1,2,1,4,Low Risk,Drinks,Medium,Adult,Has child,6,Spain
2929,1976,Master,Alone,20180,0,0,20/02/2013,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,137,39,0,0,4,2,2,8,Low Risk,Fruits,Light,Adult,No child,7,South Africa
10686,1965,PHD,Couple,34230,1,1,26/12/2012,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,21,50,2,0,2,1,1,4,Low Risk,Drinks,Light,Adult,Has child,3,Germany
2546,1977,Undergraduate,Alone,31878,0,1,22/06/2014,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,70,38,1,0,5,1,2,8,Low Risk,Drinks,Light,Adult,Has child,5,Spain
3283,1972,Undergraduate,Couple,70932,0,1,19/01/2014,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,909,43,1,0,3,4,4,11,Low Risk,Drinks,Medium,Adult,Has child,20,Australia
3138,1956,Master,Alone,91249,0,0,20/10/2012,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,1676,59,0,4,1,5,5,11,High Risk,Drinks,Light,Adult,No child,22,South Africa
4994,1943,Master,Alone,77598,0,0,01/10/2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,1735,72,0,1,3,5,5,13,Low Risk,Drinks,Light,Senior,No child,25,Australia
7966,1959,Master,Alone,80982,1,1,08/01/2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,1191,56,2,0,3,5,5,13,Low Risk,Drinks,Medium,Adult,Has child,27,Canada
3112,1977,Master,Couple,22701,1,0,05/09/2013,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,24,38,1,0,5,1,1,7,Low Risk,Meat,Light,Adult,Has child,4,Spain
10872,1969,PHD,Couple,55212,0,1,23/11/2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1182,46,1,2,2,4,5,11,High Risk,Drinks,Medium,Adult,Has child,17,Canada
2181,1970,Master,Couple,70617,0,0,23/06/2013,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,1280,45,0,0,3,3,5,11,Low Risk,Meat,Light,Adult,No child,13,Spain
1867,1957,Master,Alone,64849,0,0,13/11/2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1336,58,0,0,3,4,5,12,Low Risk,Drinks,Light,Adult,No child,18,Spain
1518,1965,Master,Couple,62694,1,1,17/06/2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,749,50,2,0,4,4,4,12,Low Risk,Drinks,Heavy,Adult,Has child,19,Germany
5734,1974,PHD,Couple,61917,1,1,20/11/2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,91,41,2,0,1,2,2,5,Low Risk,Drinks,Light,Adult,Has child,6,Spain
2878,1947,PHD,Couple,67472,0,1,28/09/2013,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,414,68,1,0,1,3,3,7,Low Risk,Drinks,Medium,Senior,Has child,13,Spain
1458,1982,Master,Couple,21059,1,0,07/01/2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,44,33,1,0,3,2,1,6,Low Risk,Meat,Medium,Adult,Has child,6,Australia
7007,1968,Master,Couple,29543,2,0,01/04/2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,63,47,2,0,3,2,2,7,Low Risk,Meat,Medium,Adult,Has child,6,Spain
6200,1951,Master,Couple,75903,0,1,08/04/2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,901,64,1,0,3,5,4,12,Low Risk,Drinks,Medium,Adult,Has child,21,South Africa
1403,1975,Undergraduate,Couple,34984,1,1,06/09/2012,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,38,40,2,0,3,1,1,5,Low Risk,Meat,Medium,Adult,Has child,4,Spain
4827,1956,PHD,Alone,54998,0,1,10/03/2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,455,59,1,0,5,3,3,11,Low Risk,Meat,Heavy,Adult,Has child,15,Spain
6250,1949,PHD,Alone,54356,0,1,19/11/2012,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,775,66,1,0,2,5,4,11,Low Risk,Drinks,Medium,Senior,Has child,21,Germany
9291,1959,Master,Couple,34242,0,1,23/03/2014,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,15,56,1,0,4,1,1,6,Low Risk,Drinks,Light,Adult,Has child,3,Spain
2478,1973,Master,Couple,25410,1,0,31/08/2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,38,42,1,0,3,1,1,5,Low Risk,Fish,Light,Adult,Has child,5,Canada
1139,1984,PHD,Couple,73356,0,0,06/02/2014,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,1512,31,0,3,3,5,5,13,Low Risk,Drinks,Light,Adult,No child,21,USA
5138,1950,Master,Couple,28320,0,1,14/01/2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,43,65,1,0,2,1,1,4,Low Risk,Drinks,Light,Senior,Has child,4,Australia
